corner,process,vdd_scale,temp_c,i_side_a,w_tail,l_tail,nf_tail,nf_ref,ok,fail_reason,i_tail_meas_a,i_ref_meas_a,mirror_err,v_src_dc,vds_tail,vdsat_tail,tail_margin_v,gm_tail,vgs_tail,vth_tail,v_bias_dc,gm_in,peaking_db,f_pk_hz,vn_in_vrms,i_supply_a,power_measured_w
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,25.0,0.5,8,1,True,,0.000702361,9.375003e-05,-0.06351866666666672,0.4221295,0.4221295,0.2668782,0.15525129999999998,0.003567937,0.9779923,0.6320819,0.9779923,0.008692575,3.639436,3630781000.0,0.0003638891,0.00149847,0.002697246
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,25.0,0.5,8,1,True,,0.0006853812,9.375e-05,-0.08615840000000008,0.4144808,0.4144808,0.3701657,0.044315099999999996,0.002598942,1.030438,0.5646717,1.030438,0.006785224,2.936045,3311311000.0,0.0004273799,0.00146451,0.0025043121
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,25.0,0.5,8,1,True,,0.0007109014,9.375e-05,-0.05213146666666668,0.4633119,0.4633119,0.2323393,0.2309726,0.004058505,0.9379886,0.63346,0.9379886,0.01065797,4.0718571,3981072000.0,0.0003373783,0.00151556,0.0028644084000000003
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,38.55527063519852,0.5,8,1,True,,0.0007076508,9.375e-05,-0.056465600000000005,0.4215124,0.4215124,0.2190327,0.2024797,0.004714726,0.8950795,0.6294321,0.8950795,0.008731292,3.76262,3630781000.0,0.0003829251,0.00150905,0.00271629
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,38.55527063519852,0.5,8,1,True,,0.000699856,9.375e-05,-0.06685866666666673,0.4124804,0.4124804,0.3024585,0.1100219,0.003614393,0.9263504,0.5604738,0.9263504,0.006868415,3.207767,3311311000.0,0.00045005,0.00149346,0.0025538166
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,38.55527063519852,0.5,8,1,True,,0.0007141267,9.375e-05,-0.0478310666666667,0.4629778,0.4629778,0.1920327,0.2709451,0.00530686,0.8652506,0.6326677,0.8652506,0.01068599,4.1541964,3981072000.0,0.0003558538,0.00152201,0.0028765989000000005
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,59.46035575013605,0.5,8,1,True,,0.0007077422,9.375e-05,-0.05634373333333342,0.4215018,0.4215018,0.1796242,0.24187759999999997,0.006067611,0.8298044,0.6218299,0.8298044,0.008731959,3.856795,3630781000.0,0.0004031927,0.00150924,0.002716632
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,59.46035575013605,0.5,8,1,True,,0.0007040159,9.375e-05,-0.06131213333333341,0.4119095,0.4119095,0.2464326,0.16547689999999998,0.004794128,0.846901,0.5516239,0.846901,0.006892054,3.368385,3311311000.0,0.0004738512,0.00150178,0.0025680438
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,59.46035575013605,0.5,8,1,True,,0.0007138747,9.375e-05,-0.0481670666666667,0.463004,0.463004,0.1580981,0.30490590000000006,0.006763642,0.8062434,0.6260857,0.8062434,0.01068379,4.2281261,3981072000.0,0.000375242,0.0015215,0.0028756350000000005
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,91.70040432046711,0.5,8,1,True,,0.0007096893,9.375e-05,-0.053747600000000006,0.4212752,0.4212752,0.1487629,0.27251230000000004,0.00770296,0.7737646,0.6080303,0.7737646,0.008746154,4.005333,3630781000.0,0.0004257255,0.00151313,0.002723634
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,91.70040432046711,0.5,8,1,True,,0.0007092147,9.375e-05,-0.054380399999999995,0.4111984,0.4111984,0.2011117,0.21008670000000002,0.006088558,0.7760374,0.5301334,0.7760374,0.006921433,3.5498260000000004,3162278000.0,0.0004953409,0.00151218,0.0025858277999999996
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,91.70040432046711,0.5,8,1,True,,0.0007150978,9.375e-05,-0.04653626666666666,0.4628775,0.4628775,0.1312688,0.3316087,0.008574824,0.7563604,0.6160122,0.7563604,0.01069438,4.3570844,3981072000.0,0.0003980548,0.00152395,0.0028802655
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,141.42135623730948,0.5,8,1,True,,0.0007115127,9.375e-05,-0.05131640000000004,0.4210633,0.4210633,0.1245742,0.29648909999999995,0.009478157,0.7318576,0.5992351,0.7318576,0.008759419,4.214783000000001,3630781000.0,0.0004441176,0.00151678,0.002730204
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,141.42135623730948,0.5,8,1,True,,0.0007134088,9.375e-05,-0.04878826666666669,0.4106268,0.4106268,0.1664558,0.24417100000000003,0.007430041,0.72232,0.5163955,0.72232,0.006944995,3.782464,3162278000.0,0.000510294,0.00152057,0.0026001747
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,141.42135623730948,0.5,8,1,True,,0.0007165294,9.375e-05,-0.044627466666666726,0.4627296,0.4627296,0.1102226,0.352507,0.01054494,0.719271,0.6096406,0.719271,0.01070676,4.5505883,3981072000.0,0.0004170692,0.00152681,0.0028856709
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,218.1015465330515,0.5,8,1,True,,0.0007136714,9.375e-05,-0.048438133333333466,0.4208128,0.4208128,0.1054542,0.3153586,0.01120346,0.6989707,0.5936821,0.6989707,0.008775089,4.516013,3467369000.0,0.000452786,0.00152109,0.002737962
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,218.1015465330515,0.5,8,1,True,,0.0007172584,9.375e-05,-0.04365546666666664,0.4101036,0.4101036,0.1396861,0.2704175,0.008704219,0.679409,0.5076439,0.679409,0.006966518,4.093749,3162278000.0,0.0005144024,0.00152827,0.0026133416999999997
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,218.1015465330515,0.5,8,1,True,,0.0007185169,9.375e-05,-0.041977466666666685,0.4625244,0.4625244,0.09356529,0.36895911000000003,0.01246122,0.690263,0.6056831,0.690263,0.01072391,4.8383624,3801894000.0,0.0004268436,0.00153079,0.0028931931
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,336.35856610148574,0.5,8,1,True,,0.0007159755,9.375e-05,-0.045365999999999906,0.4205458,0.4205458,0.09025825,0.33028755000000004,0.01274537,0.6716516,0.5901875,0.6716516,0.008791774,4.925245,3311311000.0,0.000448972,0.0015257,0.0027462600000000004
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,336.35856610148574,0.5,8,1,True,,0.0007208077,9.375113e-05,-0.03892306666666667,0.4096236,0.4096236,0.1188326,0.29079099999999997,0.009834205,0.6433012,0.5020722,0.6433012,0.006986227,4.506291,3019952000.0,0.000506109,0.00153535,0.0026254485
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,336.35856610148574,0.5,8,1,True,,0.0007207819,9.375e-05,-0.038957466666666773,0.4622905,0.4622905,0.08032193,0.38196857,0.01417126,0.6661477,0.6032435,0.6661477,0.01074343,5.238657900000001,3630781000.0,0.0004245692,0.00153532,0.0029017548
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,518.7358218604037,0.5,8,1,True,,0.0007181545,9.375e-05,-0.0424606666666667,0.4202936,0.4202936,0.0781827,0.3421109,0.01403213,0.6477728,0.5879836,0.6477728,0.00880752,5.451288,3162278000.0,0.0004326441,0.00153006,0.002754108
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,518.7358218604037,0.5,8,1,True,,0.0007239888,9.375e-05,-0.03468159999999998,0.4091923,0.4091923,0.1024974,0.3066949,0.01077592,0.6115289,0.4985178,0.6115289,0.007003908,5.022346,2884032000.0,0.0004860904,0.00154173,0.0026363583
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,518.7358218604037,0.5,8,1,True,,0.0007229985,9.375e-05,-0.03600199999999998,0.4620626,0.4620626,0.06981011,0.39225249,0.01559573,0.6449881,0.6017362,0.6449881,0.01076242,5.7635762,3467369000.0,0.0004100696,0.00153975,0.0029101275000000004
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,799.9999999999997,0.5,8,1,True,,0.0007201094,9.375e-05,-0.03985413333333343,0.4200678,0.4200678,0.06864773,0.35142007,0.01504298,0.626047,0.5865867,0.626047,0.008821602,6.0772569999999995,2884032000.0,0.0004059809,0.00153397,0.002761146
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,799.9999999999997,0.5,8,1,True,,0.0007268875,9.375001e-05,-0.030816666666666714,0.4088012,0.4088012,0.08969971,0.31910149,0.01151541,0.5825551,0.4962429,0.5825551,0.007019918,5.62823,2630268000.0,0.0004568742,0.00154753,0.0026462763
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,799.9999999999997,0.5,8,1,True,,0.0007250362,9.375e-05,-0.03328506666666664,0.461853,0.461853,0.06153314,0.40031986,0.01671575,0.6256409,0.6007978,0.6256409,0.01077986,6.4014904,3311311000.0,0.0003852519,0.00154383,0.0029178387
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,25.0,0.75,8,1,True,,0.0006923564,9.375e-05,-0.07685813333333336,0.4233029,0.4233029,0.3234514,0.09985149999999998,0.002792442,1.03226,0.6111452,1.03226,0.008618713,3.5280769999999997,3630781000.0,0.0003487824,0.00147846,0.0026612280000000003
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,25.0,0.75,8,1,True,,0.0006566497,9.375e-05,-0.12446706666666674,0.4185183,0.4185183,0.44116,-0.022641699999999987,0.001835862,1.110203,0.5458777,1.110203,0.006615679,2.671006,3162278000.0,0.0004092949,0.00140705,0.0024060555
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,25.0,0.75,8,1,True,,0.000706972,9.375e-05,-0.05737066666666657,0.4637197,0.4637197,0.2840341,0.1796856,0.003253824,0.9862731,0.6139666,0.9862731,0.01062371,4.0293877,3981072000.0,0.0003238866,0.0015077,0.0028495530000000003
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,38.55527063519852,0.75,8,1,True,,0.0007146661,9.375e-05,-0.04711186666666667,0.4206973,0.4206973,0.2686216,0.15207569999999998,0.003779183,0.9425948,0.6043589,0.9425948,0.008782306,3.811096,3630781000.0,0.0003658466,0.00152308,0.0027415440000000003
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,38.55527063519852,0.75,8,1,True,,0.000699523,9.375e-05,-0.06730266666666673,0.4125262,0.4125262,0.3614641,0.0510621,0.002765897,0.9870054,0.5345399,0.9870054,0.006866518,3.13783,3311311000.0,0.0004284068,0.0014928,0.002552688
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,38.55527063519852,0.75,8,1,True,,0.0007223347,9.375e-05,-0.036887066666666746,0.4621302,0.4621302,0.237959,0.2241712,0.004282421,0.9090896,0.6095041,0.9090896,0.0107568,4.2260906,3981072000.0,0.0003397589,0.00153842,0.0029076138
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,59.46035575013605,0.75,8,1,True,,0.000718636,9.375e-05,-0.04181866666666667,0.4202372,0.4202372,0.2253734,0.19486379999999998,0.004987245,0.8617077,0.5985053,0.8617077,0.008811045,3.9561840000000004,3630781000.0,0.0003866815,0.00153102,0.002755836
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,59.46035575013605,0.75,8,1,True,,0.0007115224,9.375e-05,-0.05130346666666663,0.4108837,0.4108837,0.3002284,0.11065530000000001,0.003847681,0.8872004,0.5275972,0.8872004,0.006934411,3.4260710000000003,3311311000.0,0.0004522588,0.0015168,0.002593728
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,59.46035575013605,0.75,8,1,True,,0.0007246153,9.375e-05,-0.03384626666666679,0.4618959,0.4618959,0.2010017,0.2608942,0.005592228,0.8354967,0.6041182,0.8354967,0.0107763,4.3342333,3981072000.0,0.000360659,0.00154299,0.0029162511
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,91.70040432046711,0.75,8,1,True,,0.0007221023,9.375e-05,-0.037196933333333404,0.4198378,0.4198378,0.1851376,0.23470019999999997,0.006393138,0.7961571,0.5857097,0.7961571,0.008835933,4.126626,3630781000.0,0.0004079026,0.00153796,0.0027683280000000005
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,91.70040432046711,0.75,8,1,True,,0.0007183239,9.375e-05,-0.04223480000000002,0.4099587,0.4099587,0.2435444,0.16641430000000001,0.005013762,0.8063455,0.5086404,0.8063455,0.006972474,3.6491629999999997,3162278000.0,0.000474787,0.0015304,0.0026169839999999997
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,91.70040432046711,0.75,8,1,True,,0.000727288,9.375e-05,-0.03028266666666668,0.4616216,0.4616216,0.1654976,0.29612400000000005,0.007124469,0.7762955,0.5938116,0.7762955,0.01079908,4.4846807,3981072000.0,0.0003817447,0.00154833,0.0029263437000000003
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,141.42135623730948,0.75,8,1,True,,0.0007243905,9.375e-05,-0.03414600000000012,0.4195741,0.4195741,0.1534844,0.2660897,0.008036936,0.7462365,0.5774241,0.7462365,0.00885235,4.3498920000000005,3630781000.0,0.000428132,0.00154253,0.002776554
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,141.42135623730948,0.75,8,1,True,,0.0007227115,9.375e-05,-0.03638466666666673,0.4093649,0.4093649,0.2004735,0.20889139999999998,0.006308636,0.7447768,0.496419,0.7447768,0.006996836,3.899043,3162278000.0,0.0004936786,0.00153917,0.0026319807
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,141.42135623730948,0.75,8,1,True,,0.0007290722,9.375e-05,-0.027903733333333403,0.4614386,0.4614386,0.1372809,0.3241577,0.008920352,0.7310112,0.5871069,0.7310112,0.01081427,4.6921883,3981072000.0,0.0004020972,0.0015519,0.002933091
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,218.1015465330515,0.75,8,1,True,,0.0007260484,9.375e-05,-0.03193546666666669,0.4193833,0.4193833,0.1283658,0.29101750000000004,0.009770709,0.7071746,0.5720611,0.7071746,0.008864218,4.655308,3467369000.0,0.0004416272,0.00154585,0.00278253
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,218.1015465330515,0.75,8,1,True,,0.0007259514,9.375074e-05,-0.032064800000000004,0.4089281,0.4089281,0.1670559,0.2418722,0.007634824,0.6959425,0.488528,0.6959425,0.007014725,4.216341,3162278000.0,0.0005039272,0.00154564,0.0026430444
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,218.1015465330515,0.75,8,1,True,,0.0007304183,9.375e-05,-0.026108933333333306,0.4613006,0.4613006,0.1148595,0.3464411,0.01081906,0.6955728,0.5827563,0.6955728,0.01082571,4.9828988999999995,3801894000.0,0.00041618,0.00155459,0.0029381751000000004
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,336.35856610148574,0.75,8,1,True,,0.0007272761,9.375e-05,-0.030298533333333322,0.4192422,0.4192422,0.1083285,0.3109137,0.01144614,0.6753221,0.5685882,0.6753221,0.008872993,5.061132,3311311000.0,0.000443901,0.0015483,0.0027869400000000003
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,336.35856610148574,0.75,8,1,True,,0.0007284868,9.375015e-05,-0.02868426666666668,0.4085858,0.4085858,0.1407962,0.26778959999999996,0.008895228,0.6555095,0.4834259,0.6555095,0.007028722,4.627123,3019952000.0,0.0005021255,0.00155072,0.0026517312
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,336.35856610148574,0.75,8,1,True,,0.0007314711,9.375e-05,-0.024705200000000094,0.4611927,0.4611927,0.09700306,0.36418964,0.0126585,0.6666913,0.5799346,0.6666913,0.01083464,5.377419,3630781000.0,0.0004196136,0.0015567,0.0029421630000000002
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,518.7358218604037,0.75,8,1,True,,0.0007282432,9.375e-05,-0.029009066666666694,0.4191309,0.4191309,0.09233736,0.32679354,0.01295306,0.6482213,0.5663382,0.6482213,0.008879909,5.577561,3162278000.0,0.0004331631,0.00155024,0.0027904320000000002
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,518.7358218604037,0.75,8,1,True,,0.0007306124,9.375e-05,-0.025850133333333414,0.4082997,0.4082997,0.1200096,0.2882901,0.01001721,0.6206781,0.4801237,0.6206781,0.00704041,5.134889,2884032000.0,0.0004874988,0.00155497,0.0026589987
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,518.7358218604037,0.75,8,1,True,,0.0007323672,9.375e-05,-0.023510400000000042,0.4611009,0.4611009,0.08279241,0.37830849,0.01431715,0.642124,0.5781048,0.642124,0.01084224,5.8901487,3467369000.0,0.0004104995,0.00155849,0.0029455461000000003
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,799.9999999999997,0.75,8,1,True,,0.0007291001,9.375034e-05,-0.027866533333333332,0.4190324,0.4190324,0.07962459,0.33940781000000003,0.01422603,0.6242683,0.5648802,0.6242683,0.008886037,6.189839,2884032000.0,0.0004104458,0.00155195,0.0027935100000000004
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,799.9999999999997,0.75,8,1,True,,0.0007325309,9.375006e-05,-0.023292133333333354,0.4080419,0.4080419,0.1035205,0.3045214,0.01095678,0.5896117,0.4779851,0.5896117,0.007050927,5.728394,2630268000.0,0.0004617947,0.00155881,0.0026655651
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,799.9999999999997,0.75,8,1,True,,0.0007332309,9.375008e-05,-0.022358800000000123,0.4610119,0.4610119,0.0715339,0.389478,0.01572303,0.6204069,0.5769182,0.6204069,0.01084962,6.5118670000000005,3311311000.0,0.0003895549,0.00156022,0.0029488158000000003
tt_vdd1.00_t27,tt,1.0,27.0,0.00075,25.0,1.0,8,1,True,,0.000681465,9.375e-05,-0.09138000000000002,0.4245899,0.4245899,0.3744337,0.05015620000000004,0.002291663,1.088469,0.6009923,1.088469,0.008537373,3.434083,3630781000.0,0.0003385789,0.00145668,0.0026220239999999997
ss_vdd0.95_t125,ss,0.95,125.0,0.00075,25.0,1.0,8,1,True,,0.000629421,9.375e-05,-0.16077200000000003,0.422433,0.422433,0.4989533,-0.07652029999999999,0.001388945,1.191726,0.5365975,1.191726,0.006449386,2.578763,3019952000.0,0.0003998666,0.00135259,0.0023129289
ff_vdd1.05_t0,ff,1.05,0.0,0.00075,25.0,1.0,8,1,True,,0.0007016125,9.375e-05,-0.06451666666666678,0.4642775,0.4642775,0.3317957,0.13248179999999998,0.002750091,1.03642,0.6046439,1.03642,0.01057669,3.9982211000000003,3981072000.0,0.0003158463,0.00149698,0.0028292922000000002
