idx,f_pk_hz_meas,f_peak_closed_true_k,f_peak_closed_pred_k,f_peak_grid,peaking_db_meas,peaking_db_closed,peaking_db_asymptote,f_z,f_p2,k_true,k_pred_calibrated
1466,4786301000.0,4819810319.800742,4832972880.754289,4834191027.805528,8.663155,8.649438104180222,9.858073743393222,640937648.3209087,12537276700.56716,3.3455848144379154,3.126022506790917
1467,2089296000.0,2043107195.143107,2074999664.1593363,2080436712.9076102,2.9410830000000003,2.985167556137433,5.680539923836591,858031888.950074,3587821381.3625083,2.0257903044290346,1.9608756888299343
1469,2290868000.0,2164529975.351641,2080920693.1131938,2080436712.9076102,7.121255999999999,6.7204684031142525,6.91743304868246,166358703.89641052,14314131088.552727,2.352823300473357,2.085570254919686
1470,2398833000.0,2248561558.916136,2125794466.5129979,2120381307.148242,8.556689,8.21844182366888,8.688865644761593,211188475.2615904,9553648996.876207,2.910237045019734,2.4735750213113006
1473,1096478000.0,1105647062.086867,1097407159.1670182,1096695582.3393214,3.267751,3.0860893969530427,3.381623843249479,193865316.38589168,5990212732.695995,1.528869383502021,1.464517529757602
1475,2754229000.0,2793927654.7637844,2805652983.8907347,2802545565.5427504,8.4964225,8.29659649797207,9.053198171175747,320876306.5405381,9294366362.326864,3.039663948686224,2.8563212933276434
1477,954992600.0,995734826.2307091,1007304515.5544955,1009938922.4160724,0.935718,0.9830939629863421,1.8175243612605463,529840429.504128,3372676195.177394,1.2586149174340648,1.2404782578119387
1478,1513561000.0,1586730761.9804006,1542880676.8713174,1544387705.8161666,0.2502140000000006,0.2688660213697345,1.089774512942156,1476785570.3835819,6137782388.625968,1.1485282303688304,1.126411217629187
1480,2398833000.0,2506053907.9719453,2451887802.6547236,2453219890.5483713,4.426207,5.0917955539900746,10.762813401434904,799424207.6102285,2738525769.5278134,3.7250616795607185,3.330004938436859
1481,524807500.0,539232664.4232237,535573833.33392376,535771795.728425,1.6922930000000005,1.609742153689331,1.93886186131761,149367241.5560408,2798142679.319952,1.2778835729847255,1.2444637646640015
1483,1000000000.0,1003322783.7390985,1001941185.4593151,1003556798.428088,7.266077,7.143855322967287,7.6792575735350646,115923448.3489974,3993164916.9751344,2.5786912423430377,2.415370577802094
1484,1819701000.0,1877006140.479264,1887066987.5170176,1891721586.8181515,10.4958087,11.729772929222955,15.185910726388848,235103038.79828715,2700665900.8983564,6.272303111092195,5.804039050959861
1485,4365158000.0,4830290806.793821,4715281973.646505,4713149302.396993,11.833864,13.355191348057659,19.686086647808224,527842327.2451744,4692512635.54836,10.605607385488117,9.20151155590895
1486,4570882000.0,3453214420.598885,3521228352.0621696,3521001230.175302,0.5795400000000015,0.6827357558182325,3.186760985924309,2952011024.312648,7338405987.402651,1.492487014165849,1.4605781024676174
1487,5248075000.0,6442374398.115163,6437394690.25731,6430069632.997621,0.6965580000000005,1.483888820766313,6.004615532125703,4216651410.525845,9164882244.749498,2.1070253830446966,1.9947052456552612
1489,2089296000.0,2431798848.9090376,2505600434.634062,2500321959.3126006,0.1611960000000003,0.2907217943243332,3.0181640326628822,2878544360.113992,5703678418.780986,1.461660611359944,1.4338044592568218
1490,1445440000.0,1478653333.1112676,1447983612.631225,1449521994.310106,1.1251059999999995,1.1281470371762345,1.832439395172639,688135983.9827845,5379467491.77302,1.260968972274467,1.2206887197342164
1491,954992600.0,1015428105.8727015,1023308561.3893616,1022825189.9450805,6.071567999999999,6.364055793210509,7.7061366020264686,192894079.97568431,2510191320.9061484,2.5870278963769513,2.458689676626771
1492,5248075000.0,3361815710.178786,3336243668.353025,3325736242.28319,1.3431889999999995,1.2416490587802478,2.1097030177836356,1614076756.42176,11013703124.767025,1.3054738975013676,1.2689075413683981
1493,870963600.0,885466991.4852717,870912454.2479069,872916292.8700156,6.950569999999999,7.300377308801307,10.358352665461403,190368183.76640412,1385389585.0390425,3.5505245057157557,3.2023672888726513
1494,1445440000.0,1455104953.1059587,1443538815.995711,1440362005.635874,11.778958,11.483163796820314,11.998555125423056,93677136.54744579,5891632880.4781,4.31156613327976,3.9216345890216364
1495,724436000.0,673824765.1671244,683279001.5562435,681709972.6734855,7.806113,7.955224123798487,8.265220231212048,54027593.00494676,3540884309.109454,2.766409891202132,2.6517685001977163
1496,630957300.0,586652070.6940691,591827316.8420932,592966679.2061496,2.2147680000000003,2.0499186022369544,2.235174181264385,107640816.58152694,4029816435.3748245,1.3260855501360727,1.3024435470579718
1497,3981072000.0,4307289288.940055,4350557776.97711,4340304642.693567,6.5216536,7.749684372978583,11.64620755745548,913476907.3020031,5825194625.777993,4.135748145268446,3.8910171767469994
1498,1096478000.0,1101534254.6571162,1103682801.2047372,1103670022.8438623,9.368282,9.270575263620959,9.885561829633378,101584157.2459951,4075948467.755737,3.356541488912471,3.1317325623379433
1499,1202264000.0,1254505457.040919,1275927379.6534507,1276914318.9080458,12.488801,12.73828082463876,14.018888169464567,102112560.4034683,3153550031.2742343,5.469758796287848,5.187942852298207
1502,4786301000.0,4940670279.34428,4874984967.8899,4864934087.460329,3.391914,3.592960492986051,5.449494331139743,1659421947.7881818,10470619952.74072,1.969697838569219,1.8410618070014917
1503,1000000000.0,1027695102.5427322,1012696856.4547342,1009938922.4160724,3.7911138,3.5881362001550547,3.8595272236493736,155648381.8359931,5802663525.044746,1.6216306867643857,1.5336126069501943
1504,1513561000.0,1600863126.7568064,1609153287.0526817,1604261833.5923374,3.750199,4.248663813185914,8.318531999510835,572257569.2864486,2175612906.5876303,2.7841256908027248,2.6261851396523443
1505,1995262000.0,2134430101.83286,2126917707.2882717,2120381307.148242,2.928411,3.1436863910530004,4.582838137935424,720869371.0187958,5195290283.4361925,1.7721016892964325,1.6879302473848283
1506,2511886000.0,2646426379.4542413,2706584650.851771,2715106811.2557054,5.5020388,6.054554432021987,8.776101410174867,660042280.4779909,4455015339.499804,2.9407345113997616,2.8500830133691895
1507,5248075000.0,5723348320.951829,5514693698.798202,5522554533.395075,10.975846,11.893905097074857,15.291172461753602,700193296.8237187,8318367894.865958,6.350132468809671,5.417560008575172
1509,1659587000.0,1696251062.2451,1708106140.4517703,1709254680.1190836,6.571651,6.364905170111035,6.804925857527913,200689623.1141634,7468450260.35509,2.3211140866521256,2.2129983656703143
1510,660693400.0,688390951.5831063,695880787.6809053,694798872.7487832,1.04922,1.1997259168954224,1.8695421889341588,304202518.531028,2556728740.2560487,1.2668425086898414,1.248145806907256
1511,1445440000.0,1486678796.572999,1473703878.3352528,1477352962.465185,1.5182559999999998,1.432029879404336,1.6884801836603793,392791611.0272959,8741422234.335804,1.238415645984185,1.2082536553074397
1513,1659587000.0,1725420380.641002,1663666907.6896691,1666457212.1551187,13.830056,13.272941452624387,13.41751301600398,48847607.71513186,13321080428.969885,5.096435206110321,4.373100925725792
1516,1513561000.0,1250534559.3162265,1261023674.0034308,1260826858.7175572,11.847452,11.216127329904895,11.28318157923891,31230406.522424918,14207550603.010363,3.961909141062467,3.722874167844205
1522,954992600.0,1001322061.7973319,1011565827.5031669,1009938922.4160724,6.8641194,7.335155446366757,9.32629853302931,190207547.16802213,1995024190.2690544,3.1403039805835142,2.9776323867344603
1523,1659587000.0,1719003440.4416466,1682507545.4138527,1687720293.5007737,13.643497,13.551481152512022,14.245343745786386,98262883.73441955,5966231582.732118,5.617174687021447,4.947869833064658
1524,3981072000.0,4728180544.71535,4244101572.613939,4231629176.6789794,1.8382970000000007,2.8997333051288052,9.726561837800537,2166908227.546717,4823999494.579492,3.293641663356482,2.629063195126537
1525,1995262000.0,2273304853.378877,2269602418.221158,2273519302.500952,1.295712,1.8312941078533758,6.6853749932248485,1349268906.1028588,3024385693.664586,2.287866750596823,2.1549993819831386
1527,1148154000.0,1174942429.1346765,1235920958.1223843,1237074896.2241232,9.955666,9.713070054201168,10.341507418763474,103323692.16699216,4298241459.01133,3.543430081899977,3.6059368541619166
1528,2089296000.0,2088414840.6642318,2115723106.7676032,2120381307.148242,7.984400999999999,7.465109896262289,7.550521780247759,96023456.95833041,21019768517.377728,2.539118973032049,2.4369647129449854
1529,1318257000.0,1326068561.7693913,1298956358.1396348,1301431202.3260171,1.974399,1.9277309813887138,2.5899294827677717,448961874.96796066,4855215379.51129,1.3859997625610712,1.3256467669083412
1531,1202264000.0,1268344765.1368308,1289277083.026958,1293207046.2798219,2.1107050000000003,2.2980326036682226,4.299153623404867,577079536.1286124,2651055059.400825,1.7115887972002366,1.6689951130780762
1533,3467369000.0,3864657586.295137,3789953340.201419,3799303679.9861164,5.426948,6.471408789415843,11.11755402478673,998420807.899665,4725830938.794515,3.8849782535270876,3.4775492405959962
1534,3467369000.0,3593766141.2615757,3539110239.502624,3543393053.3865266,6.770525,7.186778894622037,9.165638477959185,695463261.8308358,7187921852.047915,3.080716405614086,2.7993235279553037
1535,1737801000.0,1321487197.9213662,1216466792.4915857,1213770382.7348003,6.109196000000001,5.654264405323973,5.72112678363514,70412775.45698702,15043652678.276966,2.0357988437025574,1.7218436544477722
1536,3467369000.0,3367962127.3130965,3573701405.0123444,3565927277.4985023,9.465778,9.097088840140572,9.496914045338627,261162684.03655943,15541926780.73853,3.204802388499253,3.3179793794467263
1537,5248075000.0,5817530087.2170105,6068143115.379704,6073475758.996015,3.9085973,5.78353384061786,18.827748633348037,1364338107.0144517,3309303392.344126,9.597227652379821,9.457248557391674
1541,630957300.0,655449874.7832412,661390013.2386284,660440783.8586799,4.11416,4.164817629164749,4.697765401626181,121151319.44449851,2629173104.8314724,1.7971849797317108,1.7375120188467712
1542,660693400.0,673180638.8294662,667296828.4753182,668867646.5520306,4.127632299999999,4.002507291689366,4.861538388785346,157458658.58158955,2119226142.3281236,1.833507375153658,1.7307580720034523
1544,1318257000.0,1367809189.9859493,1354525391.2518263,1351886187.0468285,9.403044,9.315338639788697,10.410652329344718,160339979.23716182,3745543271.333358,3.572638534080064,3.2579618145937896
1547,1737801000.0,1716709592.534139,1683357829.4592643,1687720293.5007737,0.8423919999999998,0.8192778884526181,1.8580471993479066,1076942496.4834433,5328873226.503809,1.2650201178148475,1.226722845574652
1548,3311311000.0,3291018133.98562,3310970894.717156,3304719861.412545,2.441835,2.321199880229358,2.7082875916290305,787672880.8566462,15645435230.515629,1.406539741209169,1.3731985108546396
1549,1047129000.0,1043322244.4382108,1035323389.6174828,1035875879.1902375,0.999295,0.9122899921211698,1.0671729244706016,279283888.7496477,7918925475.606558,1.1452547785343306,1.1272377105552656
1551,575439900.0,572231168.08787,570619286.0631243,570836025.7340167,14.989497,15.048334947563724,15.531488869268966,23249302.81890189,2393634795.051605,6.531394562417144,5.9456204862547235
1553,1148154000.0,1177470395.7568736,1178335254.1428175,1175901035.8232994,11.883282,11.548125989643792,11.977087789602194,69127510.34993224,5237892457.001468,4.3006489018414555,3.9760303569843614
1554,691831000.0,818263229.4547874,810507638.2303805,808974380.5492855,0.7426719999999998,1.1399932341407704,4.389292894383443,586769721.2126274,1432753641.8704364,1.7306026591618382,1.6444371433133123
1555,3630781000.0,3861338985.6405907,3762344763.278183,3751437393.424587,11.087636,11.93998128064042,17.90666390277119,500547541.1685258,3917899759.4401584,8.620425628052024,7.4736845736193835
1556,2398833000.0,2379512195.8616204,2375964693.7587733,2376680014.137769,4.212170000000001,4.376926529220774,6.210245161556975,690351779.0891354,5035127397.422178,2.1601640353349927,2.0398757905393143
1557,1047129000.0,1159401399.6821358,1169635398.63465,1168470144.665773,1.5335100000000002,1.8405590035058317,3.6148674988591187,576674634.5759964,2615784871.1748366,1.5735046729232454,1.5283680637168984
1558,4570882000.0,5052752558.131778,4986224600.566863,4989873905.438409,0.9689420000000002,1.7020604107428448,5.240667841216825,3039517304.048739,8068379059.647451,1.920267534031575,1.803700777998329
1559,2187762000.0,2298810852.064434,2252363400.715335,2259152213.803227,5.101696999999999,5.421383817710893,7.155414601224618,551836202.7263463,4975958075.313253,2.421265073598601,2.209792831649777
1560,1000000000.0,1040510938.8762385,1022321020.4739876,1022825189.9450805,1.5687040000000003,1.7237280273065145,4.422875397310646,594995706.7291086,1910571219.5943117,1.737737112841761,1.636333821214667
1562,1659587000.0,2210547044.5532165,2233324746.298477,2230689833.230274,0.27072,0.6548316393758165,3.666813437753139,1973854588.4811902,4338465565.387257,1.5836096993711544,1.5352958878394993
1563,1819701000.0,2483255724.084296,2574994508.0527782,2580843667.1631017,2.1772403,4.677545333383531,14.156525712667008,784121758.053508,1897836701.4427495,5.558898253734339,5.439201429325023
1565,1148154000.0,1218138209.8106372,1198895328.096182,1198478454.0411522,3.563014,3.5829261291121157,4.3726690810178965,298226376.8067731,4012697438.4516387,1.7270811975882134,1.623496031660962
1566,1819701000.0,1933982371.1744235,1967523720.187614,1965061448.0327504,15.396665,15.206365711631555,15.790717811965,84066255.20936021,7334935981.03057,6.73262698567683,6.368879716322564
1567,7244360000.0,8014170178.97768,8025138289.857122,8027420586.299137,5.0587158,5.767901525458612,8.790433689496144,2138387411.380293,12733825184.024345,2.945774410871478,2.757303405294827
1570,1047129000.0,1045290691.065297,1015517546.3467653,1016361633.5503565,16.517344,15.854582014356398,15.952986824456117,18013666.93282684,9793489462.90033,6.8616828394702445,5.932422396056838
1572,1659587000.0,1694345811.9991217,1699799198.7132134,1698453358.3228452,4.862181,5.154350327661721,7.144490216464273,443636459.589617,3410500866.8924127,2.418082064937243,2.2873642304461144
1573,1995262000.0,2342483787.675264,2347539047.1761827,2346736936.0887423,0.25905684,0.4206731342668477,2.2809037651529067,2283065631.6804347,6083329123.451157,1.333672074963458,1.3014828447534441
1575,575439900.0,832879773.6893259,876963168.32476,878467607.9734101,0.1794989999999998,0.725760647916795,4.011425772598639,721393565.8724651,1544571175.4932513,1.6521993303148124,1.6470899221023618
1576,1819701000.0,2258889845.1757264,2374526047.700028,2376680014.137769,1.507089,3.7500455159208324,11.390081620976174,871879897.4500501,2073718451.9824212,4.0123468532733195,4.026602566640461
1577,3311311000.0,3568665976.254576,3488581442.266921,3498750907.988426,7.714944,7.923878319483773,9.200448007260801,534126446.2345357,9026925586.22405,3.0935336240886904,2.774337724465976
1578,1380384000.0,1381845469.0226784,1377865904.1575277,1377842537.8774333,3.9409100000000006,3.9761315561661466,5.391677296019863,394190626.72510207,3362499232.8244905,1.9558930711796543,1.8532738702516824
1579,1737801000.0,1800002344.9454808,1794724204.6732266,1798175179.3835917,11.3315311,11.054175864961547,11.691222809623852,134428578.92205778,6534817953.559524,4.157814932936327,3.821179179077142
1580,4570882000.0,4766489915.415975,4818101836.344447,4803642243.283738,0.447420000000001,0.784198340308764,4.125413266754151,4010608752.6437807,8667735065.380188,1.6754922796724274,1.6205437313312614
1581,8709636000.0,8633065337.075432,8412148219.93125,8391663994.912216,7.009347,7.286575026379699,8.892932826335505,1535391338.7963285,19335779949.06193,2.9820613281386636,2.6654994591695416
1582,1584893000.0,1656910708.5196133,1635261398.2358057,1635063822.2329838,10.452184,10.66806568350583,11.94112821237853,173563333.2709281,4183592963.2162256,4.28242197414104,3.8592121444705656
1585,3162278000.0,3195242969.2938414,3217378792.613746,3221974063.4669585,15.586082,15.945054786809,17.094338824722207,169966330.686782,8502044034.470142,7.840853374726184,7.25406703173753
1587,1445440000.0,980122821.9483236,993291564.708592,990913287.5796723,10.4200954,9.926412588349518,10.093070499860788,45006737.7223304,7045655158.001009,3.4403823185417246,3.2742848244714597
1588,3981072000.0,4386928145.266772,4264673688.332408,4258540241.5225825,3.9180299,4.221728379622844,6.109436336840192,1319883497.2878752,9152092481.221876,2.133955894728663,1.9441652438557018
1589,2511886000.0,2575698445.9938927,2563761357.1344976,2564534498.4481907,4.627207,4.419073579923486,4.6624108500199775,316414835.4631529,15340085069.09636,1.789433346368864,1.7002494139563917
1591,416869400.0,744284491.469327,811704954.4506404,814119056.7727492,0.0074299999999993,0.07199461770158985,2.672625874252234,1354971431.6914377,2343991470.102417,1.4003214854734745,1.3880495237607386
1592,2511886000.0,2295531241.8528447,2370023846.5903864,2376680014.137769,9.066349,8.534610294184148,8.64881789307821,105163563.7164423,19963857773.19401,2.8963386773579085,2.8611899902024573
1593,1000000000.0,1127884998.8868122,1138182336.3089287,1139213203.517771,2.0971171,2.8725559689267084,6.955747217881773,520229862.20630985,1578246424.358282,2.363715923033059,2.254283012795411
1594,758577600.0,763384274.1686186,778497379.7132567,778781905.4717011,15.425775,15.37339221639374,15.708565840390476,25177778.874550175,3849772108.2907157,6.6682034013066795,6.338669527762706
1595,549540900.0,642530353.5265988,659348198.658788,660440783.8586799,0.1028389999999994,0.17739765360426712,2.489374358127472,877478751.9652356,1765712681.479247,1.368767892405262,1.342702986493905
1596,1318257000.0,1383075883.1005917,1392200780.1291277,1395423054.0471246,3.077802,2.9657789047633103,3.2999810485320196,263833850.36976168,7048984508.213735,1.513526649091168,1.4721448159120591
1598,2398833000.0,2730414942.2662477,2707717336.364365,2715106811.2557054,5.6260047,6.653690988655009,10.598796937999737,674048979.3572356,3687163363.820007,3.653302520975899,3.3397404019767367
1600,1380384000.0,1431852495.4232857,1453043321.7577305,1449521994.310106,6.9521962,7.172095244406567,8.52263703087937,242842697.84077093,3520248654.347926,2.85296493792112,2.7342563807135494
1602,691831000.0,693648914.7755315,702699792.004316,703664125.8392156,1.047644,1.1471842610611693,1.7498634122028656,300669391.25871515,2715321540.912418,1.2479865377353976,1.2322234921527322
1604,758577600.0,827507904.5987759,836304170.8746264,835027024.8843527,1.028069,1.3272592125562723,4.6228163858087505,555189717.1311216,1411605788.0890157,1.780789466728554,1.719191321783005
1605,436515800.0,423390237.2521146,418858813.63182473,418414662.6756052,0.3116130000000012,0.2958923437838031,1.2208737084448165,393758022.79979694,1541307106.4811282,1.1676846145440494,1.1477101242879173
1607,478630100.0,494048345.1464364,492327904.5766221,493388319.19491804,6.0676754,5.8917808178336255,6.464953251088264,70754522.3474102,1901938859.2892535,2.227753879153363,2.0938827831080733
1608,724436000.0,750132598.122405,732774572.0776553,730944371.352268,0.7149099999999997,0.7857419027674915,2.306967491835998,539555170.4189595,1965583536.2375748,1.3380139432101656,1.2881547685139285
1609,5248075000.0,4925548295.274347,5028425445.031429,5021607031.056009,1.4093699999999991,1.5686738995013116,2.7590425778588545,2346378678.935607,13668550154.163906,1.4154339182511135,1.3963147491581163
1610,1096478000.0,1110803630.319519,1089392820.3546784,1089765215.5337527,1.7154980000000002,1.6773296926330008,2.4373101233459464,430841226.8613254,3821730475.0519614,1.3599238577540071,1.305242871147983
1611,1905461000.0,1887732098.3266582,1888800704.1332119,1891721586.8181515,1.610271,1.5170823352112703,1.7930899144751897,499235318.2962104,10693813900.434246,1.2547671289155253,1.2297306873864184
1612,1445440000.0,1432380250.470182,1439168657.125913,1440362005.635874,11.851129,11.464319568783246,11.738562290951824,68873063.49337733,8002391417.942089,4.181144777426528,3.8972051017645457
1613,14454400000.0,15849060323.12696,15863363481.610332,15818428965.221762,12.974578,14.49620417254972,18.80107358023771,1478615666.9989586,19858650009.55278,9.567458312644206,8.726100679880794
1614,398107200.0,379092439.2018825,383345698.80465955,382880068.1356072,8.162298999999999,7.696082061729486,7.815120043670026,19864036.82576134,3229399959.376303,2.62109521615846,2.505253806358391
1615,1659587000.0,2549002160.8116064,2484851834.648143,2484521632.777964,0.6651369,2.066068914848876,11.080033253576598,1313587915.5439744,2244952909.846953,3.8677534229218073,3.451521689950356
1616,7943282000.0,6544611350.087719,6501677838.944436,6512113799.908983,4.03537,4.0850906457977985,5.229292414395216,1690689079.6295443,17770957641.92703,1.9176088916598053,1.8102079974347993
1618,912010800.0,983854606.9301577,1006549350.6486784,1003556798.428088,3.910682,4.4513669438569305,7.823974102196488,330217186.1454652,1487201293.5556715,2.6238817411626307,2.5479817893900583
1620,954992600.0,1469920751.908774,1487275923.1656008,1486748195.2962885,0.5897939999999995,1.8013052618396248,7.8970582366814055,872092720.4444396,1712967499.1967537,2.6469913918667793,2.5188771470143925
1621,5495409000.0,6124011874.29754,6064696890.318492,6073475758.996015,6.105906,7.933207439829619,14.183909655140233,1309842788.2625837,6106077986.05911,5.576802260011132,5.028388874344606
1622,758577600.0,932417088.1902839,927563094.2884164,930045350.2650776,0.1724040000000002,0.3540447695392187,3.014075608170672,1028222581.3702348,2135913139.2139645,1.4609204862136318,1.411514476416146
1623,7943282000.0,8788944552.732029,8831022257.197943,8828223251.275112,11.029489,12.56472510835235,21.190361779524633,1018663316.8241153,6803012084.269133,12.632003217837875,11.576600130739225
1624,1047129000.0,1018587577.1100938,1025462581.8267143,1022825189.9450805,0.3947780000000005,0.410634589359177,1.1977325034250443,788484568.1920981,3816509087.590873,1.164282143504681,1.1502046447854426
1625,7943282000.0,7634475862.372286,8026511577.871147,8027420586.299137,7.60149,8.446029673338467,10.506682631549491,1262077909.8104227,14881709894.245264,3.6135916607877916,3.6666764388534476
1628,2398833000.0,2322923079.1183615,2328641687.503401,2331907161.969857,6.1416237,6.167930316167732,7.087595594904493,391138266.78600794,7005319363.91394,2.4015693943085052,2.2701374171115294
1629,288403200.0,284653106.638865,288693042.23651403,287853086.47487336,5.409082799999999,5.129864425422742,5.428449556769297,34100615.61360876,1527752137.1270118,1.964662413231614,1.9059091383459057
1630,1047129000.0,1022051042.885175,1037200075.6458201,1035875879.1902375,0.628895,0.6475535441761677,2.0466057800845676,780775966.1101347,2840079404.8541336,1.2952206319507304,1.2747204728094859
1632,1148154000.0,1139215779.7375627,1162311021.0227861,1161086211.6634932,9.270067,9.315112053358233,10.352677126442751,130649311.06879115,3210042108.62519,3.5481326991713242,3.4143947668028582
1633,1148154000.0,1205831032.8573577,1172072979.4565127,1168470144.665773,1.572026,1.6371101444852414,2.648168197004523,529282773.6207836,3613878522.7861776,1.3960715886322288,1.3281679184903084
1634,660693400.0,656405345.8884132,661046863.5152231,660440783.8586799,5.483304,5.4218201393711185,7.023373688520428,153323565.19978228,1482548803.490659,2.3830595997675426,2.269000149743131
1635,3981072000.0,4030501736.152899,4102891430.551453,4099603354.025916,3.2141806,3.443387321140463,4.594263455749338,1179582357.0814364,10967366657.552118,1.7745804753515015,1.7343180859364147
1636,630957300.0,608244478.5828998,603931774.0510572,604351699.1167054,7.582611,7.164466853737536,7.330585350749825,40389397.27414814,4382117232.72125,2.472854670018263,2.2989364720803698
1637,2398833000.0,2442645948.04719,2397518858.9571676,2391794521.412046,4.391573500000001,4.508709018599168,6.847985810800036,745540883.2447517,4526562457.665901,2.3332016837082605,2.1416416979569686
1638,1584893000.0,1625136948.83908,1613939397.5302312,1614464143.962029,0.9705570000000004,0.9683226477176148,1.4755913069501079,716152638.9969339,6960418220.784779,1.2057411564227658,1.1812570876357902
1639,4786301000.0,4837722186.188055,4814955304.036588,4803642243.283738,9.9782,9.996385601461757,11.503630990451919,587835951.4133537,11162025000.35347,4.0666061072677895,3.727624732622213
1640,1584893000.0,1735707393.7774336,1730187316.7120988,1731063833.7167473,7.628391000000001,8.349786914674569,10.96102930835685,311558840.3970764,2962714059.132986,3.813611396834375,3.5122656091448254
1641,1819701000.0,1799553628.5279841,1760700680.7003489,1764300433.5197732,8.7462649,8.294880787325198,8.511552086790884,116180489.04587844,11334979110.010557,2.849184592817494,2.5672042939115887
1642,549540900.0,550412248.0723908,551608633.5414163,553026077.6617955,10.190918,9.893474702559459,10.250020999490602,36499902.88253101,2691919809.2936177,3.5051396705948155,3.2673989818942624
1645,2187762000.0,2181079343.8154807,2158504974.0285306,2161092841.61788,5.356254,4.972088152639664,5.079703698698417,164109791.14677787,19562123387.655155,1.8829693380243144,1.7694143237803297
1646,2089296000.0,2063934943.948185,2033040780.059891,2028345339.628166,5.165339,4.865055140799607,5.549806685536593,376734839.4428802,7271147166.335143,1.9938681666956963,1.8553445463886589
1647,1445440000.0,1610873960.8763041,1632841948.2608879,1635063822.2329838,7.0110763,8.540540487683511,12.271025998793686,305542311.4366655,2229648589.8855844,4.452501698685562,4.209747113847641
1653,478630100.0,609659464.3030411,607060903.1781005,608195076.4742733,0.0864799999999998,0.23072889448188272,2.787227214001901,773855123.8049191,1531924865.989025,1.4203954131763115,1.3762308922962156
1654,1202264000.0,1220632543.1896465,1216870839.387463,1213770382.7348003,2.4737435000000003,2.4187695799948967,3.381507375904622,419606057.2670991,3681439321.063011,1.5288473934812838,1.4715738880086358
1656,4786301000.0,5274589318.532887,5322661370.11569,5316442208.798445,2.3327455,2.887282614828658,5.057520213302084,2141111929.2803664,10416147109.12394,1.8778830180045685,1.8095008841464968
1657,1000000000.0,1000959915.3375322,986676019.3092462,984651392.6053253,8.0512338,7.621044482789024,7.769970961707441,59116370.7549409,7618308605.856919,2.60693010875887,2.3888421809771856
1658,3981072000.0,3852436722.5274477,3909583462.458331,3921658491.0598235,7.4328268,7.216663842659635,8.253782542425016,585524041.6355536,10887932792.16423,2.762623229042146,2.6507582789270048
1659,3801894000.0,4583552505.290637,4587096834.700331,4595138301.096298,2.018521,3.418788288832113,9.012260270254867,1929829214.903169,5225406892.48977,3.024848813552531,2.825607656015972
1660,1584893000.0,2023649156.2551744,2038833222.1576192,2041244610.9680977,0.378034,0.8083048013510341,3.0014006661912465,1573325774.9550302,4470752395.615352,1.4586281616456365,1.4193988681679641
1661,1659587000.0,1608484708.096904,1644475095.77557,1645462017.9884243,5.4395963400000005,5.8398604574166235,12.249446670184101,457654585.7772179,1604689336.327042,4.441177876516834,4.258548602148439
1663,4570882000.0,3959549895.058738,3882681255.561041,3872250692.9629493,1.3142699999999987,1.2236219623773308,1.6617723963406792,1450670095.761811,18012569524.887104,1.2342724299533798,1.1979471132519266
1664,954992600.0,879680845.3794532,886734536.9255234,884054226.690254,1.63929,1.5379150361671625,1.8120147345813744,230095984.1853767,4998974806.899146,1.2577463494014705,1.2383364557669985
1665,575439900.0,802080007.9042212,831226940.4755951,829750224.5869838,0.0412600000000002,0.1685839571177171,3.783912283585366,1151507485.9133615,1852072582.803153,1.6066117857523565,1.567793823437906
1667,2290868000.0,2088992825.0821812,2078273526.5015895,2080436712.9076102,3.0859739999999998,3.0339045592931524,3.543594302415354,475187255.2800543,8613319263.220627,1.5597378989083288,1.4956183023692522
1668,602559600.0,642657395.0333734,646596896.6549782,647999135.2541275,1.321881999999999,1.4266069405310682,2.5522025605655947,315627226.1884669,1843334585.5907896,1.3795112043893203,1.3474828890819002
1670,4570882000.0,4491293256.820506,4723063586.263762,4713149302.396993,7.508019,7.634102872433399,9.647133387268399,821735847.963952,8886876521.432621,3.2626486953492617,3.3151116059382306
1671,1737801000.0,1594790757.2684612,1612602936.6207569,1614464143.962029,0.8674840000000001,0.9943046214524918,2.629597577780138,1052809333.5940559,3945425137.213133,1.3928526418558371,1.3632261663456715
1672,2187762000.0,2083273558.0315828,2110095115.2767818,2106981945.9555283,6.350426,6.11837054233837,6.796074083347431,310352284.87360895,7356952700.811584,2.318636672997581,2.2307336158137216
1673,6025596000.0,6257618562.509675,6062707124.099182,6073475758.996015,10.080302,10.414830029237095,12.273210093659895,776571058.242215,12872659905.195711,4.453649378081968,3.87530662143641
1675,1380384000.0,1402609259.348381,1401598340.1569066,1404297253.2559485,6.740193,6.442728257205104,6.684184897309842,123812166.91465744,8370805491.180416,2.28753807750844,2.156360290656581
1676,912010800.0,878590569.0391035,880951330.326644,878467607.9734101,6.416915,6.031732140821048,6.201409239335522,69636138.24839652,6265447298.769428,2.1578547029461568,2.050375987134398
1677,3019952000.0,3091237170.1994047,3081476139.766852,3082123037.9669175,0.7882659999999992,0.817332228661712,1.577388991906902,1737469946.3726044,11073468852.075506,1.2212653152790967,1.1973917828178982
1678,2630268000.0,1917575260.4798002,1918346687.5131516,1915858918.2122333,3.257136,3.0299501805046813,3.1944869849694753,257844395.82523972,13930275396.542583,1.493914030838718,1.445117362705009
